time_step,flow_5min,flow_hour,speed_kmh
3632,442.0,5304.0,64.6
3633,466.0,5592.0,64.6
3634,452.0,5424.0,64.6
3635,448.0,5376.0,64.5
3636,467.0,5604.0,63.7
3637,448.0,5376.0,64.1
3638,449.0,5388.0,64.0
3639,462.0,5544.0,63.8
3640,460.0,5520.0,64.0
3641,466.0,5592.0,63.8
3642,481.0,5772.0,63.7
3643,455.0,5460.0,64.1
3644,448.0,5376.0,64.4
3645,454.0,5448.0,62.6
3646,455.0,5460.0,61.1
3647,462.0,5544.0,61.1
3648,467.0,5604.0,61.3
3649,460.0,5520.0,62.2
3650,484.0,5808.0,62.6
3651,463.0,5556.0,62.8
3652,448.0,5376.0,62.6
3653,460.0,5520.0,61.3
3654,468.0,5616.0,61.9
3655,478.0,5736.0,62.5
3656,462.0,5544.0,63.8
3657,451.0,5412.0,62.4
3658,449.0,5388.0,62.9
3659,443.0,5316.0,63.1
3660,434.0,5208.0,63.6
3661,449.0,5388.0,62.8
3662,463.0,5556.0,62.5
3663,462.0,5544.0,62.7
3664,462.0,5544.0,62.7
3665,454.0,5448.0,63.0
3666,448.0,5376.0,63.7
3667,466.0,5592.0,64.4
3668,463.0,5556.0,64.6
3669,433.0,5196.0,64.9
3670,426.0,5112.0,65.0
3671,452.0,5424.0,66.4
3672,437.0,5244.0,66.9
3673,422.0,5064.0,67.4
3674,436.0,5232.0,67.5
3675,424.0,5088.0,67.7
3676,408.0,4896.0,67.8
3677,424.0,5088.0,68.1
3678,419.0,5028.0,68.1
3679,393.0,4716.0,68.3
3680,368.0,4416.0,68.2
3681,373.0,4476.0,68.2
3682,360.0,4320.0,68.6
3683,340.0,4080.0,68.5
3684,324.0,3888.0,68.6
3685,343.0,4116.0,68.8
3686,343.0,4116.0,68.8
3687,353.0,4236.0,69.0
3688,339.0,4068.0,68.8
3689,343.0,4116.0,68.9
3690,335.0,4020.0,68.8
3691,308.0,3696.0,68.7
3692,306.0,3672.0,68.5
3693,301.0,3612.0,68.5
3694,305.0,3660.0,68.4
3695,312.0,3744.0,68.3
3696,286.0,3432.0,68.5
3697,296.0,3552.0,68.4
3698,299.0,3588.0,68.7
3699,316.0,3792.0,68.7
3700,279.0,3348.0,68.6
3701,280.0,3360.0,68.6
3702,291.0,3492.0,68.5
3703,292.0,3504.0,68.4
3704,265.0,3180.0,68.9
3705,270.0,3240.0,68.8
3706,272.0,3264.0,68.7
3707,274.0,3288.0,68.9
3708,276.0,3312.0,69.4
3709,257.0,3084.0,70.0
3710,257.0,3084.0,70.2
3711,259.0,3108.0,69.8
3712,254.0,3048.0,70.2
3713,265.0,3180.0,70.1
3714,249.0,2988.0,70.0
3715,247.0,2964.0,70.1
3716,242.0,2904.0,69.9
3717,242.0,2904.0,70.1
3718,249.0,2988.0,70.1
3719,227.0,2724.0,70.1
3720,225.0,2700.0,70.2
3721,206.0,2472.0,70.0
3722,218.0,2616.0,70.1
3723,218.0,2616.0,70.4
3724,203.0,2436.0,70.2
3725,203.0,2436.0,69.9
3726,184.0,2208.0,69.9
3727,194.0,2328.0,69.9
3728,186.0,2232.0,69.9
3729,180.0,2160.0,70.0
3730,168.0,2016.0,69.9
3731,163.0,1956.0,69.7
3732,158.0,1896.0,69.9
3733,142.0,1704.0,70.8
3734,160.0,1920.0,70.0
3735,165.0,1980.0,70.0
3736,146.0,1752.0,69.7
3737,146.0,1752.0,69.3
3738,134.0,1608.0,69.5
3739,134.0,1608.0,69.3
3740,136.0,1632.0,69.0
3741,129.0,1548.0,69.4
3742,117.0,1404.0,69.1
3743,119.0,1428.0,69.0
3744,108.0,1296.0,70.9
3745,109.0,1308.0,70.4
3746,111.0,1332.0,70.3
3747,113.0,1356.0,70.3
3748,98.0,1176.0,69.4
3749,85.0,1020.0,69.6
3750,95.0,1140.0,69.3
3751,81.0,972.0,69.0
3752,82.0,984.0,69.4
3753,79.0,948.0,69.0
3754,74.0,888.0,69.2
3755,75.0,900.0,69.0
3756,67.0,804.0,69.3
3757,67.0,804.0,69.1
3758,75.0,900.0,69.4
3759,64.0,768.0,69.5
3760,72.0,864.0,69.2
3761,67.0,804.0,69.6
3762,62.0,744.0,69.2
3763,62.0,744.0,69.0
3764,72.0,864.0,68.9
3765,72.0,864.0,68.9
3766,70.0,840.0,69.3
3767,60.0,720.0,68.9
3768,59.0,708.0,69.0
3769,55.0,660.0,69.5
3770,64.0,768.0,69.5
3771,70.0,840.0,69.9
3772,56.0,672.0,69.4
3773,60.0,720.0,69.0
3774,55.0,660.0,69.0
3775,53.0,636.0,68.9
3776,60.0,720.0,69.0
3777,57.0,684.0,68.9
3778,60.0,720.0,68.6
3779,55.0,660.0,68.4
3780,52.0,624.0,68.5
3781,55.0,660.0,68.6
3782,59.0,708.0,69.0
3783,60.0,720.0,68.9
3784,62.0,744.0,69.2
3785,64.0,768.0,68.9
3786,67.0,804.0,69.0
3787,74.0,888.0,69.1
3788,77.0,924.0,69.3
3789,85.0,1020.0,69.3
3790,84.0,1008.0,69.4
3791,81.0,972.0,69.6
3792,85.0,1020.0,69.2
3793,88.0,1056.0,69.0
3794,98.0,1176.0,69.1
3795,101.0,1212.0,69.0
3796,119.0,1428.0,69.4
3797,126.0,1512.0,69.5
3798,138.0,1656.0,69.5
3799,163.0,1956.0,69.5
3800,172.0,2064.0,70.1
3801,178.0,2136.0,70.2
3802,184.0,2208.0,70.3
3803,190.0,2280.0,70.2
3804,183.0,2196.0,70.2
3805,201.0,2412.0,70.1
3806,227.0,2724.0,69.9
3807,259.0,3108.0,70.0
3808,267.0,3204.0,70.0
3809,277.0,3324.0,69.9
3810,301.0,3612.0,70.0
3811,324.0,3888.0,70.4
3812,335.0,4020.0,70.3
3813,346.0,4152.0,70.5
3814,343.0,4116.0,71.2
3815,332.0,3984.0,70.7
3816,327.0,3924.0,68.6
3817,329.0,3948.0,67.2
3818,352.0,4224.0,66.7
3819,367.0,4404.0,66.5
3820,389.0,4668.0,66.5
3821,381.0,4572.0,66.3
3822,382.0,4584.0,66.3
3823,400.0,4800.0,66.3
3824,375.0,4500.0,66.4
3825,312.0,3744.0,66.3
3826,379.0,4548.0,66.5
3827,339.0,4068.0,66.6
3828,387.0,4644.0,66.5
3829,355.0,4260.0,66.7
3830,427.0,5124.0,66.5
3831,385.0,4620.0,66.7
3832,424.0,5088.0,66.6
3833,385.0,4620.0,66.6
3834,420.0,5040.0,66.5
3835,393.0,4716.0,66.3
3836,422.0,5064.0,66.3
3837,429.0,5148.0,66.0
3838,434.0,5208.0,66.1
3839,425.0,5100.0,66.2
3840,402.0,4824.0,66.1
3841,396.0,4752.0,65.9
3842,399.0,4788.0,65.8
3843,406.0,4872.0,65.8
3844,402.0,4824.0,65.8
3845,396.0,4752.0,65.7
3846,391.0,4692.0,65.7
3847,391.0,4692.0,65.7
3848,393.0,4716.0,65.7
3849,399.0,4788.0,65.2
3850,402.0,4824.0,65.2
3851,382.0,4584.0,65.4
3852,369.0,4428.0,65.1
3853,367.0,4404.0,65.1
3854,370.0,4440.0,64.8
3855,373.0,4476.0,64.7
3856,373.0,4476.0,64.4
3857,370.0,4440.0,64.4
3858,366.0,4392.0,64.5
3859,366.0,4392.0,64.7
3860,368.0,4416.0,64.7
3861,373.0,4476.0,64.4
3862,370.0,4440.0,64.5
3863,366.0,4392.0,64.3
3864,358.0,4296.0,64.3
3865,355.0,4260.0,63.9
3866,359.0,4308.0,64.0
3867,365.0,4380.0,63.9
3868,363.0,4356.0,63.9
3869,365.0,4380.0,63.9
3870,365.0,4380.0,63.9
3871,365.0,4380.0,63.9
3872,369.0,4428.0,64.0
3873,369.0,4428.0,63.9
3874,368.0,4416.0,64.0
3875,363.0,4356.0,64.2
3876,359.0,4308.0,64.3
3877,362.0,4344.0,63.9
3878,366.0,4392.0,63.8
3879,373.0,4476.0,63.8
3880,369.0,4428.0,64.0
3881,376.0,4512.0,63.9
3882,376.0,4512.0,63.9
3883,375.0,4500.0,63.9
3884,379.0,4548.0,64.1
3885,378.0,4536.0,64.3
3886,382.0,4584.0,64.0
3887,378.0,4536.0,64.0
3888,370.0,4440.0,64.5
3889,379.0,4548.0,64.5
3890,376.0,4512.0,64.0
3891,381.0,4572.0,64.2
3892,385.0,4620.0,64.2
3893,382.0,4584.0,65.0
3894,381.0,4572.0,65.0
3895,391.0,4692.0,64.9
3896,387.0,4644.0,64.9
3897,391.0,4692.0,64.2
3898,389.0,4668.0,64.4
3899,379.0,4548.0,64.6
3900,384.0,4608.0,64.1
3901,385.0,4620.0,64.9
3902,387.0,4644.0,65.1
3903,393.0,4716.0,64.5
3904,400.0,4800.0,64.2
3905,391.0,4692.0,63.8
3906,391.0,4692.0,63.9
3907,399.0,4788.0,64.2
3908,407.0,4884.0,64.2
3909,416.0,4992.0,64.3
3910,407.0,4884.0,64.1
3911,411.0,4932.0,63.9
3912,408.0,4896.0,63.5
3913,410.0,4920.0,63.7
3914,422.0,5064.0,63.6
3915,427.0,5124.0,63.8
3916,442.0,5304.0,63.8
3917,429.0,5148.0,64.0
3918,429.0,5148.0,63.8
3919,433.0,5196.0,63.9
3920,442.0,5304.0,63.8
3921,462.0,5544.0,63.3
3922,460.0,5520.0,62.8
3923,469.0,5628.0,62.7
3924,471.0,5652.0,62.0
3925,452.0,5424.0,61.6
3926,483.0,5796.0,60.9
3927,468.0,5616.0,60.9
3928,462.0,5544.0,60.6
3929,469.0,5628.0,60.4
3930,440.0,5280.0,60.0
3931,474.0,5688.0,60.0
3932,473.0,5676.0,60.0
3933,460.0,5520.0,59.2
3934,445.0,5340.0,57.6
3935,448.0,5376.0,58.0
3936,458.0,5496.0,56.2
3937,449.0,5388.0,57.5
3938,454.0,5448.0,58.9
3939,454.0,5448.0,58.3
3940,467.0,5604.0,58.6
3941,451.0,5412.0,59.1
3942,460.0,5520.0,59.1
3943,445.0,5340.0,59.2
3944,455.0,5460.0,59.5
3945,460.0,5520.0,59.9
3946,454.0,5448.0,59.8
3947,460.0,5520.0,59.1
3948,445.0,5340.0,59.4
3949,445.0,5340.0,59.8
3950,460.0,5520.0,59.6
3951,460.0,5520.0,58.8
3952,452.0,5424.0,58.5
3953,448.0,5376.0,57.2
3954,456.0,5472.0,59.1
3955,445.0,5340.0,59.2
3956,445.0,5340.0,59.5
3957,467.0,5604.0,59.8
3958,454.0,5448.0,60.5
3959,425.0,5100.0,61.3
3960,428.0,5136.0,62.7
3961,436.0,5232.0,65.3
3962,458.0,5496.0,66.1
3963,434.0,5208.0,66.7
3964,410.0,4920.0,67.1
3965,422.0,5064.0,67.4
3966,429.0,5148.0,67.8
3967,419.0,5028.0,68.1
3968,400.0,4800.0,68.0
3969,411.0,4932.0,68.2
3970,422.0,5064.0,68.4
3971,391.0,4692.0,68.7
3972,363.0,4356.0,68.8
3973,385.0,4620.0,69.1
3974,352.0,4224.0,68.9
3975,370.0,4440.0,69.0
3976,350.0,4200.0,69.1
3977,352.0,4224.0,68.9
3978,346.0,4152.0,68.7
3979,350.0,4200.0,68.4
3980,314.0,3768.0,68.4
3981,333.0,3996.0,68.3
3982,343.0,4116.0,68.2
3983,318.0,3816.0,68.1
3984,340.0,4080.0,68.4
3985,322.0,3864.0,68.3
3986,324.0,3888.0,68.4
3987,339.0,4068.0,68.6
3988,332.0,3984.0,68.3
3989,333.0,3996.0,68.6
3990,324.0,3888.0,68.4
3991,312.0,3744.0,68.7
3992,316.0,3792.0,68.6
3993,305.0,3660.0,69.2
3994,294.0,3528.0,69.3
3995,277.0,3324.0,68.9
3996,276.0,3312.0,69.7
3997,285.0,3420.0,69.8
3998,280.0,3360.0,69.8
3999,298.0,3576.0,70.1
4000,299.0,3588.0,70.2
4001,283.0,3396.0,69.9
4002,296.0,3552.0,69.6
4003,280.0,3360.0,70.3
4004,267.0,3204.0,70.3
4005,254.0,3048.0,70.2
4006,261.0,3132.0,70.3
4007,259.0,3108.0,70.4
4008,238.0,2856.0,70.1
4009,238.0,2856.0,70.6
4010,247.0,2964.0,70.7
4011,233.0,2796.0,70.3
4012,233.0,2796.0,70.2
4013,228.0,2736.0,70.0
4014,221.0,2652.0,70.3
4015,219.0,2628.0,70.4
4016,216.0,2592.0,70.0
4017,194.0,2328.0,70.4
4018,193.0,2316.0,69.9
4019,177.0,2124.0,70.2
4020,175.0,2100.0,69.8
4021,167.0,2004.0,70.2
4022,175.0,2100.0,70.0
4023,163.0,1956.0,70.4
4024,163.0,1956.0,70.1
4025,157.0,1884.0,70.1
4026,152.0,1824.0,70.0
4027,139.0,1668.0,69.7
4028,151.0,1812.0,69.9
4029,146.0,1752.0,69.8
4030,134.0,1608.0,70.0
4031,119.0,1428.0,69.8
4032,119.0,1428.0,71.1
4033,126.0,1512.0,70.4
4034,125.0,1500.0,70.6
4035,119.0,1428.0,70.0
4036,111.0,1332.0,69.7
4037,96.0,1152.0,69.4
4038,93.0,1116.0,69.5
4039,97.0,1164.0,69.6
4040,96.0,1152.0,69.2
4041,88.0,1056.0,69.3
4042,84.0,1008.0,69.1
4043,77.0,924.0,69.7
4044,79.0,948.0,69.8
4045,85.0,1020.0,69.8
4046,75.0,900.0,69.3
4047,84.0,1008.0,70.0
4048,75.0,900.0,70.0
4049,77.0,924.0,69.4
4050,72.0,864.0,69.1
4051,74.0,888.0,69.4
4052,77.0,924.0,69.5
4053,72.0,864.0,69.4
4054,67.0,804.0,69.0
4055,64.0,768.0,69.0
4056,67.0,804.0,69.3
4057,64.0,768.0,69.5
4058,64.0,768.0,69.4
4059,64.0,768.0,69.8
4060,75.0,900.0,69.5
4061,67.0,804.0,69.2
4062,62.0,744.0,69.1
4063,67.0,804.0,69.3
4064,61.0,732.0,68.9
4065,61.0,732.0,69.0
4066,62.0,744.0,69.1
4067,57.0,684.0,68.9
4068,56.0,672.0,68.8
4069,64.0,768.0,68.5
4070,61.0,732.0,68.8
4071,79.0,948.0,68.9
4072,70.0,840.0,69.6
4073,67.0,804.0,69.5
4074,70.0,840.0,69.3
4075,74.0,888.0,69.2
4076,82.0,984.0,69.1
4077,85.0,1020.0,69.5
4078,82.0,984.0,69.6
4079,82.0,984.0,69.4
4080,85.0,1020.0,69.2
4081,88.0,1056.0,69.3
4082,101.0,1212.0,69.2
4083,111.0,1332.0,69.4
4084,120.0,1440.0,69.5
4085,136.0,1632.0,69.5
4086,144.0,1728.0,70.0
4087,165.0,1980.0,69.7
4088,167.0,2004.0,69.8
4089,190.0,2280.0,70.5
4090,188.0,2256.0,70.3
4091,186.0,2232.0,70.3
4092,187.0,2244.0,70.0
4093,193.0,2316.0,70.1
4094,224.0,2688.0,70.2
4095,239.0,2868.0,70.1
4096,253.0,3036.0,70.2
4097,272.0,3264.0,70.2
4098,285.0,3420.0,70.5
4099,303.0,3636.0,70.1
4100,321.0,3852.0,70.1
4101,337.0,4044.0,70.4
4102,327.0,3924.0,70.5
4103,306.0,3672.0,70.4
4104,308.0,3696.0,67.8
4105,318.0,3816.0,66.5
4106,332.0,3984.0,66.2
4107,353.0,4236.0,66.0
4108,368.0,4416.0,65.7
4109,373.0,4476.0,65.9
4110,385.0,4620.0,66.0
4111,388.0,4656.0,66.0
4112,391.0,4692.0,65.7
4113,416.0,4992.0,65.8
4114,402.0,4824.0,65.8
4115,385.0,4620.0,65.8
4116,378.0,4536.0,66.1
4117,385.0,4620.0,65.7
4118,402.0,4824.0,65.6
4119,411.0,4932.0,66.3
4120,410.0,4920.0,65.8
4121,420.0,5040.0,65.8
4122,428.0,5136.0,65.7
4123,428.0,5136.0,65.7
4124,432.0,5184.0,65.4
4125,428.0,5136.0,65.6
4126,416.0,4992.0,65.5
4127,408.0,4896.0,65.3
4128,391.0,4692.0,65.0
4129,384.0,4608.0,65.4
4130,384.0,4608.0,65.2
4131,391.0,4692.0,65.2
4132,384.0,4608.0,65.4
4133,382.0,4584.0,65.2
4134,379.0,4548.0,65.2
4135,381.0,4572.0,65.1
4136,388.0,4656.0,65.0
4137,389.0,4668.0,64.9
4138,384.0,4608.0,64.8
4139,379.0,4548.0,64.9
4140,365.0,4380.0,64.6
4141,361.0,4332.0,64.5
4142,359.0,4308.0,64.0
4143,363.0,4356.0,63.8
4144,368.0,4416.0,63.9
4145,370.0,4440.0,63.8
4146,373.0,4476.0,63.9
4147,376.0,4512.0,63.8
4148,381.0,4572.0,63.8
4149,384.0,4608.0,63.6
4150,378.0,4536.0,63.6
4151,370.0,4440.0,63.5
4152,366.0,4392.0,63.5
4153,369.0,4428.0,63.5
4154,376.0,4512.0,63.4
4155,384.0,4608.0,63.1
4156,382.0,4584.0,63.4
4157,381.0,4572.0,63.2
4158,376.0,4512.0,63.3
4159,381.0,4572.0,63.2
4160,391.0,4692.0,63.1
4161,391.0,4692.0,62.7
4162,391.0,4692.0,62.9
4163,385.0,4620.0,62.5
4164,385.0,4620.0,62.7
4165,388.0,4656.0,62.7
4166,402.0,4824.0,62.7
4167,391.0,4692.0,62.6
4168,411.0,4932.0,62.4
4169,419.0,5028.0,62.4
4170,395.0,4740.0,62.5
4171,396.0,4752.0,62.1
4172,399.0,4788.0,62.2
4173,393.0,4716.0,62.2
4174,402.0,4824.0,62.3
4175,395.0,4740.0,62.2
4176,402.0,4824.0,62.6
4177,396.0,4752.0,62.8
4178,402.0,4824.0,62.8
4179,407.0,4884.0,62.6
4180,406.0,4872.0,62.6
4181,408.0,4896.0,62.4
4182,402.0,4824.0,62.7
4183,402.0,4824.0,62.6
4184,411.0,4932.0,62.1
4185,408.0,4896.0,61.3
4186,410.0,4920.0,60.8
4187,402.0,4824.0,61.2
4188,404.0,4848.0,61.4
4189,402.0,4824.0,61.0
4190,410.0,4920.0,61.3
4191,419.0,5028.0,61.3
4192,419.0,5028.0,61.2
4193,414.0,4968.0,61.4
4194,414.0,4968.0,61.4
4195,422.0,5064.0,61.3
4196,425.0,5100.0,61.6
4197,425.0,5100.0,61.0
4198,426.0,5112.0,61.2
4199,424.0,5088.0,60.9
4200,416.0,4992.0,60.4
4201,422.0,5064.0,60.0
4202,426.0,5112.0,60.0
4203,427.0,5124.0,59.6
4204,427.0,5124.0,59.2
4205,428.0,5136.0,58.7
4206,428.0,5136.0,58.7
4207,425.0,5100.0,57.8
4208,430.0,5160.0,58.3
4209,436.0,5232.0,57.5
4210,434.0,5208.0,53.9
4211,432.0,5184.0,55.2
4212,428.0,5136.0,55.1
4213,432.0,5184.0,54.4
4214,434.0,5208.0,55.0
4215,437.0,5244.0,54.5
4216,433.0,5196.0,54.6
4217,432.0,5184.0,54.4
4218,429.0,5148.0,52.0
4219,427.0,5124.0,54.6
4220,436.0,5232.0,51.5
4221,434.0,5208.0,49.0
4222,432.0,5184.0,50.6
4223,424.0,5088.0,52.5
4224,422.0,5064.0,54.7
4225,429.0,5148.0,54.2
4226,430.0,5160.0,54.5
4227,433.0,5196.0,55.2
4228,430.0,5160.0,56.7
4229,429.0,5148.0,57.2
4230,416.0,4992.0,57.4
4231,429.0,5148.0,57.7
4232,430.0,5160.0,57.9
4233,434.0,5208.0,58.2
4234,432.0,5184.0,58.4
4235,424.0,5088.0,58.6
4236,419.0,5028.0,58.9
4237,426.0,5112.0,59.1
4238,437.0,5244.0,59.3
4239,443.0,5316.0,59.6
4240,440.0,5280.0,59.4
4241,430.0,5160.0,59.0
4242,426.0,5112.0,59.1
4243,414.0,4968.0,59.2
4244,414.0,4968.0,59.5
4245,413.0,4956.0,60.0
4246,419.0,5028.0,60.0
4247,396.0,4752.0,60.1
4248,410.0,4920.0,61.2
4249,406.0,4872.0,63.0
4250,417.0,5004.0,65.3
4251,410.0,4920.0,66.2
4252,400.0,4800.0,67.0
4253,411.0,4932.0,67.3
4254,385.0,4620.0,67.4
4255,400.0,4800.0,67.6
4256,411.0,4932.0,67.4
4257,404.0,4848.0,67.8
4258,385.0,4620.0,68.2
4259,381.0,4572.0,68.1
4260,393.0,4716.0,68.5
4261,402.0,4824.0,68.5
4262,396.0,4752.0,68.2
4263,396.0,4752.0,68.6
4264,393.0,4716.0,68.4
4265,376.0,4512.0,68.5
4266,367.0,4404.0,68.3
4267,369.0,4428.0,68.2
4268,358.0,4296.0,68.1
4269,373.0,4476.0,67.7
4270,359.0,4308.0,67.8
4271,352.0,4224.0,67.7
4272,359.0,4308.0,67.8
4273,368.0,4416.0,67.8
4274,373.0,4476.0,68.0
4275,335.0,4020.0,68.0
4276,360.0,4320.0,68.0
4277,369.0,4428.0,68.0
4278,352.0,4224.0,68.1
4279,344.0,4128.0,68.2
4280,347.0,4164.0,68.3
4281,318.0,3816.0,68.4
4282,332.0,3984.0,68.5
4283,333.0,3996.0,68.7
4284,314.0,3768.0,68.8
4285,324.0,3888.0,68.9
4286,350.0,4200.0,69.1
4287,332.0,3984.0,69.3
4288,326.0,3912.0,69.9
4289,308.0,3696.0,69.6
4290,306.0,3672.0,69.6
4291,300.0,3600.0,69.6
4292,302.0,3624.0,70.0
4293,306.0,3672.0,70.0
4294,318.0,3816.0,70.1
4295,283.0,3396.0,70.4
4296,272.0,3264.0,70.3
4297,286.0,3432.0,70.4
4298,296.0,3552.0,70.4
4299,291.0,3492.0,69.9
4300,270.0,3240.0,70.0
4301,267.0,3204.0,69.8
4302,259.0,3108.0,70.0
4303,259.0,3108.0,70.1
4304,228.0,2736.0,70.3
4305,239.0,2868.0,70.4
4306,232.0,2784.0,70.5
4307,227.0,2724.0,70.5
4308,210.0,2520.0,70.4
4309,219.0,2628.0,70.1
4310,206.0,2472.0,70.5
4311,204.0,2448.0,69.9
4312,198.0,2376.0,69.9
4313,200.0,2400.0,70.2
4314,201.0,2412.0,70.0
4315,180.0,2160.0,70.1
4316,186.0,2232.0,70.4
4317,192.0,2304.0,70.2
4318,178.0,2136.0,70.3
4319,178.0,2136.0,70.3
4320,165.0,1980.0,70.6
4321,164.0,1968.0,70.2
4322,157.0,1884.0,70.4
4323,171.0,2052.0,70.1
4324,147.0,1764.0,69.7
4325,144.0,1728.0,69.7
4326,131.0,1572.0,69.8
4327,126.0,1512.0,69.8
4328,128.0,1536.0,69.6
4329,123.0,1476.0,70.2
4330,116.0,1392.0,69.9
4331,111.0,1332.0,70.1
4332,113.0,1356.0,70.4
4333,111.0,1332.0,70.1
4334,111.0,1332.0,70.1
4335,108.0,1296.0,69.9
4336,98.0,1176.0,69.9
4337,100.0,1200.0,70.4
4338,95.0,1140.0,70.1
4339,95.0,1140.0,70.0
4340,93.0,1116.0,69.9
4341,90.0,1080.0,69.9
4342,90.0,1080.0,70.4
4343,90.0,1080.0,70.0
4344,93.0,1116.0,70.4
4345,88.0,1056.0,70.4
4346,78.0,936.0,70.3
4347,87.0,1044.0,69.9
4348,85.0,1020.0,69.9
4349,75.0,900.0,70.4
4350,78.0,936.0,70.2
4351,75.0,900.0,69.5
4352,81.0,972.0,69.8
4353,74.0,888.0,69.5
4354,70.0,840.0,69.7
4355,72.0,864.0,69.5
4356,70.0,840.0,69.9
4357,70.0,840.0,69.9
4358,67.0,804.0,69.8
4359,72.0,864.0,69.5
4360,75.0,900.0,69.7
4361,75.0,900.0,69.6
4362,67.0,804.0,69.6
4363,67.0,804.0,69.8
4364,64.0,768.0,69.7
4365,67.0,804.0,69.6
4366,82.0,984.0,69.7
4367,70.0,840.0,69.6
4368,67.0,804.0,69.7
4369,67.0,804.0,69.5
4370,72.0,864.0,69.4
4371,72.0,864.0,69.2
4372,70.0,840.0,69.6
4373,75.0,900.0,69.6
4374,75.0,900.0,69.8
4375,82.0,984.0,69.8
4376,88.0,1056.0,70.0
4377,90.0,1080.0,70.0
4378,91.0,1092.0,69.9
4379,100.0,1200.0,69.7
4380,88.0,1056.0,69.7
4381,93.0,1116.0,69.9
4382,100.0,1200.0,69.6
4383,123.0,1476.0,69.6
4384,138.0,1656.0,69.6
4385,123.0,1476.0,69.9
4386,129.0,1548.0,69.7
4387,136.0,1632.0,69.9
4388,147.0,1764.0,69.9
4389,175.0,2100.0,70.3
4390,165.0,1980.0,70.3
4391,175.0,2100.0,70.4
4392,180.0,2160.0,69.5
4393,196.0,2352.0,69.1
4394,201.0,2412.0,68.8
4395,201.0,2412.0,68.7
4396,231.0,2772.0,69.0
4397,212.0,2544.0,68.8
4398,225.0,2700.0,69.0
4399,227.0,2724.0,69.1
4400,224.0,2688.0,69.4
4401,239.0,2868.0,69.4
4402,259.0,3108.0,69.8
4403,255.0,3060.0,69.5
4404,268.0,3216.0,68.9
4405,268.0,3216.0,68.0
4406,273.0,3276.0,67.7
4407,265.0,3180.0,67.3
4408,294.0,3528.0,67.4
4409,309.0,3708.0,67.3
4410,303.0,3636.0,67.5
4411,308.0,3696.0,67.5
4412,309.0,3708.0,67.7
4413,308.0,3696.0,67.6
4414,318.0,3816.0,67.4
4415,353.0,4236.0,67.4
4416,306.0,3672.0,67.2
4417,316.0,3792.0,67.3
4418,316.0,3792.0,67.2
4419,338.0,4056.0,66.8
4420,326.0,3912.0,67.1
4421,355.0,4260.0,67.4
4422,335.0,4020.0,67.3
4423,358.0,4296.0,67.2
4424,335.0,4020.0,67.4
4425,343.0,4116.0,67.2
4426,343.0,4116.0,67.0
4427,340.0,4080.0,67.5
4428,332.0,3984.0,67.6
4429,329.0,3948.0,67.2
4430,335.0,4020.0,67.1
4431,344.0,4128.0,66.9
4432,347.0,4164.0,67.0
4433,352.0,4224.0,66.8
4434,355.0,4260.0,66.9
4435,359.0,4308.0,67.0
4436,369.0,4428.0,66.4
4437,373.0,4476.0,66.5
4438,369.0,4428.0,66.6
4439,361.0,4332.0,66.6
4440,360.0,4320.0,66.7
4441,350.0,4200.0,66.6
4442,361.0,4332.0,66.5
4443,363.0,4356.0,66.4
4444,369.0,4428.0,66.5
4445,375.0,4500.0,66.4
4446,381.0,4572.0,66.3
4447,384.0,4608.0,66.2
4448,388.0,4656.0,66.0
4449,387.0,4644.0,66.1
4450,385.0,4620.0,66.1
4451,385.0,4620.0,66.0
4452,391.0,4692.0,65.7
4453,391.0,4692.0,66.1
4454,391.0,4692.0,66.2
4455,391.0,4692.0,66.3
4456,393.0,4716.0,66.3
4457,393.0,4716.0,66.7
4458,396.0,4752.0,66.6
4459,391.0,4692.0,66.5
4460,396.0,4752.0,66.4
4461,399.0,4788.0,66.5
4462,396.0,4752.0,66.5
4463,399.0,4788.0,66.5
4464,399.0,4788.0,66.7
4465,400.0,4800.0,66.7
4466,406.0,4872.0,66.8
4467,410.0,4920.0,66.2
4468,406.0,4872.0,66.2
4469,404.0,4848.0,66.3
4470,404.0,4848.0,66.3
4471,408.0,4896.0,66.4
4472,404.0,4848.0,65.8
4473,404.0,4848.0,66.5
4474,408.0,4896.0,66.4
4475,402.0,4824.0,66.5
4476,404.0,4848.0,66.7
4477,402.0,4824.0,66.7
4478,410.0,4920.0,66.9
4479,410.0,4920.0,66.4
4480,407.0,4884.0,66.7
4481,410.0,4920.0,66.9
4482,410.0,4920.0,66.9
4483,408.0,4896.0,66.8
4484,411.0,4932.0,66.8
4485,413.0,4956.0,66.7
4486,404.0,4848.0,66.9
4487,402.0,4824.0,66.7
4488,402.0,4824.0,66.8
4489,399.0,4788.0,67.0
4490,402.0,4824.0,67.1
4491,404.0,4848.0,66.8
4492,410.0,4920.0,67.0
4493,408.0,4896.0,67.0
4494,407.0,4884.0,67.0
4495,399.0,4788.0,67.2
4496,410.0,4920.0,67.1
4497,408.0,4896.0,67.2
4498,411.0,4932.0,67.2
4499,413.0,4956.0,66.9
4500,399.0,4788.0,67.1
4501,402.0,4824.0,67.2
4502,408.0,4896.0,67.3
4503,413.0,4956.0,67.2
4504,410.0,4920.0,67.0
4505,410.0,4920.0,67.2
4506,402.0,4824.0,67.3
4507,402.0,4824.0,67.4
4508,406.0,4872.0,67.3
4509,410.0,4920.0,67.3
4510,406.0,4872.0,67.7
