time_step,flow_5min,flow_hour,speed_kmh
5048,163.0,1956.0,50.5
5049,182.0,2184.0,49.9
5050,187.0,2244.0,48.8
5051,171.0,2052.0,47.5
5052,178.0,2136.0,49.2
5053,167.0,2004.0,50.9
5054,175.0,2100.0,51.3
5055,190.0,2280.0,51.9
5056,191.0,2292.0,50.4
5057,170.0,2040.0,51.7
5058,180.0,2160.0,50.0
5059,163.0,1956.0,42.4
5060,151.0,1812.0,41.4
5061,177.0,2124.0,44.6
5062,174.0,2088.0,42.2
5063,155.0,1860.0,45.9
5064,159.0,1908.0,47.4
5065,163.0,1956.0,50.4
5066,190.0,2280.0,49.7
5067,182.0,2184.0,47.0
5068,179.0,2148.0,47.9
5069,181.0,2172.0,51.0
5070,188.0,2256.0,49.7
5071,185.0,2220.0,51.3
5072,193.0,2316.0,52.0
5073,174.0,2088.0,48.6
5074,190.0,2280.0,49.7
5075,167.0,2004.0,46.3
5076,195.0,2340.0,48.1
5077,198.0,2376.0,49.9
5078,183.0,2196.0,50.3
5079,172.0,2064.0,53.8
5080,175.0,2100.0,45.1
5081,174.0,2088.0,41.1
5082,190.0,2280.0,42.5
5083,175.0,2100.0,50.3
5084,171.0,2052.0,49.8
5085,194.0,2328.0,48.1
5086,190.0,2280.0,45.6
5087,186.0,2232.0,44.4
5088,202.0,2424.0,40.9
5089,179.0,2148.0,45.2
5090,162.0,1944.0,47.5
5091,190.0,2280.0,46.6
5092,201.0,2412.0,45.1
5093,151.0,1812.0,48.6
5094,194.0,2328.0,49.1
5095,184.0,2208.0,50.7
5096,170.0,2040.0,52.0
5097,179.0,2148.0,55.5
5098,159.0,1908.0,55.8
5099,206.0,2472.0,50.6
5100,169.0,2028.0,51.0
5101,178.0,2136.0,51.6
5102,181.0,2172.0,45.3
5103,167.0,2004.0,46.3
5104,186.0,2232.0,51.5
5105,176.0,2112.0,49.1
5106,191.0,2292.0,46.8
5107,174.0,2088.0,52.6
5108,143.0,1716.0,55.6
5109,142.0,1704.0,54.8
5110,155.0,1860.0,52.7
5111,169.0,2028.0,51.8
5112,173.0,2076.0,50.1
5113,179.0,2148.0,53.1
5114,162.0,1944.0,52.1
5115,177.0,2124.0,53.5
5116,159.0,1908.0,55.0
5117,156.0,1872.0,53.7
5118,122.0,1464.0,47.7
5119,142.0,1704.0,45.8
5120,153.0,1836.0,48.7
5121,116.0,1392.0,52.7
5122,120.0,1440.0,47.1
5123,128.0,1536.0,48.0
5124,106.0,1272.0,50.0
5125,126.0,1512.0,47.0
5126,128.0,1536.0,53.4
5127,108.0,1296.0,55.1
5128,123.0,1476.0,52.2
5129,134.0,1608.0,50.4
5130,134.0,1608.0,45.1
5131,120.0,1440.0,53.6
5132,129.0,1548.0,55.9
5133,105.0,1260.0,56.5
5134,102.0,1224.0,57.4
5135,110.0,1320.0,55.9
5136,114.0,1368.0,48.9
5137,108.0,1296.0,48.5
5138,89.0,1068.0,53.1
5139,103.0,1236.0,47.1
5140,110.0,1320.0,55.1
5141,119.0,1428.0,55.9
5142,108.0,1296.0,53.3
5143,100.0,1200.0,54.7
5144,105.0,1260.0,54.1
5145,90.0,1080.0,55.5
5146,87.0,1044.0,56.6
5147,101.0,1212.0,57.5
5148,81.0,972.0,59.5
5149,99.0,1188.0,58.8
5150,93.0,1116.0,64.5
5151,84.0,1008.0,66.9
5152,102.0,1224.0,63.1
5153,90.0,1080.0,60.3
5154,93.0,1116.0,56.8
5155,103.0,1236.0,56.6
5156,90.0,1080.0,59.6
5157,97.0,1164.0,56.0
5158,78.0,936.0,60.2
5159,56.0,672.0,63.0
5160,74.0,888.0,63.6
5161,71.0,852.0,61.3
5162,74.0,888.0,57.0
5163,74.0,888.0,59.3
5164,78.0,936.0,57.9
5165,78.0,936.0,56.9
5166,70.0,840.0,57.1
5167,54.0,648.0,56.1
5168,84.0,1008.0,54.6
5169,55.0,660.0,62.9
5170,60.0,720.0,54.2
5171,54.0,648.0,56.6
5172,55.0,660.0,62.3
5173,63.0,756.0,61.0
5174,70.0,840.0,62.2
5175,50.0,600.0,65.7
5176,47.0,564.0,62.7
5177,44.0,528.0,67.4
5178,52.0,624.0,67.0
5179,58.0,696.0,61.4
5180,43.0,516.0,64.0
5181,43.0,516.0,62.5
5182,55.0,660.0,60.0
5183,43.0,516.0,58.6
5184,43.0,516.0,68.4
5185,40.0,480.0,64.3
5186,48.0,576.0,64.6
5187,41.0,492.0,61.7
5188,30.0,360.0,67.9
5189,42.0,504.0,63.8
5190,27.0,324.0,66.3
5191,32.0,384.0,65.0
5192,27.0,324.0,66.0
5193,43.0,516.0,60.1
5194,29.0,348.0,62.8
5195,36.0,432.0,62.3
5196,29.0,348.0,65.6
5197,26.0,312.0,66.5
5198,27.0,324.0,67.9
5199,41.0,492.0,67.1
5200,43.0,516.0,66.0
5201,24.0,288.0,68.9
5202,27.0,324.0,68.8
5203,33.0,396.0,64.4
5204,32.0,384.0,67.5
5205,28.0,336.0,65.5
5206,33.0,396.0,64.9
5207,22.0,264.0,64.3
5208,20.0,240.0,65.9
5209,19.0,228.0,66.4
5210,38.0,456.0,66.8
5211,42.0,504.0,64.9
5212,28.0,336.0,66.7
5213,38.0,456.0,63.8
5214,33.0,396.0,63.6
5215,34.0,408.0,65.7
5216,42.0,504.0,66.3
5217,31.0,372.0,65.1
5218,33.0,396.0,67.0
5219,34.0,408.0,65.0
5220,41.0,492.0,67.5
5221,36.0,432.0,66.2
5222,44.0,528.0,53.9
5223,52.0,624.0,59.1
5224,56.0,672.0,60.9
5225,48.0,576.0,62.6
5226,62.0,744.0,58.3
5227,64.0,768.0,59.9
5228,65.0,780.0,67.0
5229,63.0,756.0,73.9
5230,69.0,828.0,69.8
5231,83.0,996.0,64.6
5232,78.0,936.0,60.9
5233,81.0,972.0,67.3
5234,95.0,1140.0,67.4
5235,86.0,1032.0,67.2
5236,109.0,1308.0,68.7
5237,102.0,1224.0,71.8
5238,92.0,1104.0,68.4
5239,96.0,1152.0,69.7
5240,88.0,1056.0,69.3
5241,100.0,1200.0,67.2
5242,107.0,1284.0,68.9
5243,99.0,1188.0,70.7
5244,108.0,1296.0,68.4
5245,82.0,984.0,65.4
5246,104.0,1248.0,70.6
5247,99.0,1188.0,69.7
5248,122.0,1464.0,65.6
5249,105.0,1260.0,63.9
5250,114.0,1368.0,66.1
5251,132.0,1584.0,63.4
5252,100.0,1200.0,64.6
5253,136.0,1632.0,63.6
5254,127.0,1524.0,65.4
5255,118.0,1416.0,65.1
5256,124.0,1488.0,62.8
5257,144.0,1728.0,65.1
5258,117.0,1404.0,64.3
5259,174.0,2088.0,60.0
5260,131.0,1572.0,63.2
5261,159.0,1908.0,62.5
5262,181.0,2172.0,61.3
5263,157.0,1884.0,61.5
5264,192.0,2304.0,60.7
5265,172.0,2064.0,64.4
5266,163.0,1956.0,62.8
5267,163.0,1956.0,66.0
5268,169.0,2028.0,66.0
5269,157.0,1884.0,67.3
5270,192.0,2304.0,67.7
5271,180.0,2160.0,67.4
5272,177.0,2124.0,69.7
5273,189.0,2268.0,68.9
5274,176.0,2112.0,66.5
5275,145.0,1740.0,60.7
5276,160.0,1920.0,60.6
5277,168.0,2016.0,61.5
5278,180.0,2160.0,63.9
5279,150.0,1800.0,56.6
5280,140.0,1680.0,51.1
5281,155.0,1860.0,57.2
5282,171.0,2052.0,59.1
5283,130.0,1560.0,56.6
5284,149.0,1788.0,53.7
5285,157.0,1884.0,49.3
5286,161.0,1932.0,42.9
5287,140.0,1680.0,32.0
5288,142.0,1704.0,25.4
5289,138.0,1656.0,19.5
5290,131.0,1572.0,14.9
5291,125.0,1500.0,11.6
5292,157.0,1884.0,16.3
5293,150.0,1800.0,35.2
5294,155.0,1860.0,42.7
5295,124.0,1488.0,50.3
5296,147.0,1764.0,51.2
5297,160.0,1920.0,49.2
5298,165.0,1980.0,49.1
5299,162.0,1944.0,50.8
5300,171.0,2052.0,50.2
5301,81.0,972.0,28.2
5302,36.0,432.0,16.0
5303,63.0,756.0,13.1
5304,182.0,2184.0,12.3
5305,145.0,1740.0,15.6
5306,134.0,1608.0,30.9
5307,149.0,1788.0,45.4
5308,138.0,1656.0,50.5
5309,122.0,1464.0,48.8
5310,145.0,1740.0,48.0
5311,156.0,1872.0,48.8
5312,131.0,1572.0,53.3
5313,163.0,1956.0,53.8
5314,148.0,1776.0,53.7
5315,162.0,1944.0,48.1
5316,138.0,1656.0,46.8
5317,157.0,1884.0,46.0
5318,170.0,2040.0,47.4
5319,151.0,1812.0,50.5
5320,171.0,2052.0,53.1
5321,147.0,1764.0,50.5
5322,186.0,2232.0,55.5
5323,165.0,1980.0,56.6
5324,148.0,1776.0,50.8
5325,154.0,1848.0,44.9
5326,134.0,1608.0,48.7
5327,149.0,1788.0,49.7
5328,163.0,1956.0,50.6
5329,146.0,1752.0,50.0
5330,128.0,1536.0,52.9
5331,164.0,1968.0,52.6
5332,211.0,2532.0,53.2
5333,153.0,1836.0,52.4
5334,151.0,1812.0,53.0
5335,152.0,1824.0,50.4
5336,156.0,1872.0,47.9
5337,143.0,1716.0,50.5
5338,168.0,2016.0,50.8
5339,217.0,2604.0,45.7
5340,137.0,1644.0,48.5
5341,173.0,2076.0,51.1
5342,174.0,2088.0,51.8
5343,163.0,1956.0,52.8
5344,171.0,2052.0,51.5
5345,164.0,1968.0,50.8
5346,178.0,2136.0,51.3
5347,171.0,2052.0,50.3
5348,226.0,2712.0,50.1
5349,175.0,2100.0,52.8
5350,161.0,1932.0,50.2
5351,166.0,1992.0,48.3
5352,191.0,2292.0,48.1
5353,185.0,2220.0,48.7
5354,184.0,2208.0,49.9
5355,188.0,2256.0,51.1
5356,194.0,2328.0,51.7
5357,183.0,2196.0,52.0
5358,182.0,2184.0,52.9
5359,190.0,2280.0,51.7
5360,180.0,2160.0,51.9
5361,175.0,2100.0,51.4
5362,186.0,2232.0,51.5
5363,157.0,1884.0,54.8
5364,196.0,2352.0,50.2
5365,196.0,2352.0,44.2
5366,177.0,2124.0,44.6
5367,168.0,2016.0,48.0
5368,170.0,2040.0,48.8
5369,170.0,2040.0,47.5
5370,157.0,1884.0,46.1
5371,185.0,2220.0,45.8
5372,158.0,1896.0,46.7
5373,200.0,2400.0,49.8
5374,178.0,2136.0,51.4
5375,188.0,2256.0,51.2
5376,158.0,1896.0,45.6
5377,170.0,2040.0,51.1
5378,179.0,2148.0,50.2
5379,182.0,2184.0,50.8
5380,160.0,1920.0,51.8
5381,167.0,2004.0,50.8
5382,173.0,2076.0,51.0
5383,194.0,2328.0,50.6
5384,183.0,2196.0,51.1
5385,206.0,2472.0,55.0
5386,195.0,2340.0,56.1
5387,163.0,1956.0,54.8
5388,163.0,1956.0,52.1
5389,187.0,2244.0,55.3
5390,151.0,1812.0,53.5
5391,197.0,2364.0,55.5
5392,187.0,2244.0,54.6
5393,210.0,2520.0,57.1
5394,188.0,2256.0,57.3
5395,180.0,2160.0,59.1
5396,188.0,2256.0,54.2
5397,185.0,2220.0,51.9
5398,177.0,2124.0,48.4
5399,164.0,1968.0,47.0
5400,157.0,1884.0,55.1
5401,171.0,2052.0,52.5
5402,159.0,1908.0,54.3
5403,133.0,1596.0,57.6
5404,158.0,1896.0,56.9
5405,145.0,1740.0,52.1
5406,138.0,1656.0,46.5
5407,153.0,1836.0,52.0
5408,163.0,1956.0,56.5
5409,141.0,1692.0,54.4
5410,123.0,1476.0,50.7
5411,119.0,1428.0,50.5
5412,113.0,1356.0,47.1
5413,144.0,1728.0,49.3
5414,115.0,1380.0,47.1
5415,125.0,1500.0,52.5
5416,131.0,1572.0,47.6
5417,91.0,1092.0,55.4
5418,135.0,1620.0,55.4
5419,107.0,1284.0,60.1
5420,127.0,1524.0,59.0
5421,132.0,1584.0,57.1
5422,118.0,1416.0,52.0
5423,116.0,1392.0,50.4
5424,110.0,1320.0,47.2
5425,95.0,1140.0,52.7
5426,125.0,1500.0,55.5
5427,83.0,996.0,55.6
5428,92.0,1104.0,58.7
5429,97.0,1164.0,57.6
5430,85.0,1020.0,59.7
5431,103.0,1236.0,55.4
5432,104.0,1248.0,53.5
5433,94.0,1128.0,54.8
5434,78.0,936.0,55.2
5435,80.0,960.0,51.7
5436,102.0,1224.0,58.4
5437,98.0,1176.0,60.0
5438,98.0,1176.0,60.4
5439,97.0,1164.0,58.9
5440,91.0,1092.0,57.7
5441,82.0,984.0,57.0
5442,87.0,1044.0,58.9
5443,91.0,1092.0,57.6
5444,91.0,1092.0,59.2
5445,73.0,876.0,60.3
5446,77.0,924.0,57.9
5447,60.0,720.0,61.4
5448,98.0,1176.0,65.8
5449,80.0,960.0,65.9
5450,67.0,804.0,63.5
5451,86.0,1032.0,60.2
5452,73.0,876.0,63.1
5453,62.0,744.0,65.8
5454,70.0,840.0,60.5
5455,67.0,804.0,61.7
5456,54.0,648.0,66.1
5457,54.0,648.0,60.4
5458,59.0,708.0,65.1
5459,42.0,504.0,66.7
5460,62.0,744.0,63.5
5461,36.0,432.0,60.9
5462,55.0,660.0,58.8
5463,59.0,708.0,61.8
5464,45.0,540.0,66.2
5465,52.0,624.0,66.4
5466,50.0,600.0,70.3
5467,44.0,528.0,69.0
5468,51.0,612.0,70.8
5469,47.0,564.0,69.2
5470,37.0,444.0,70.3
5471,43.0,516.0,69.1
5472,60.0,720.0,67.9
5473,33.0,396.0,70.2
5474,28.0,336.0,70.5
5475,46.0,552.0,66.3
5476,43.0,516.0,66.3
5477,33.0,396.0,63.3
5478,33.0,396.0,66.5
5479,35.0,420.0,65.3
5480,40.0,480.0,67.7
5481,37.0,444.0,68.9
5482,18.0,216.0,68.9
5483,33.0,396.0,68.7
5484,37.0,444.0,68.8
5485,30.0,360.0,69.9
5486,33.0,396.0,67.3
5487,23.0,276.0,66.4
5488,35.0,420.0,67.6
5489,35.0,420.0,67.0
5490,33.0,396.0,68.1
5491,35.0,420.0,62.2
5492,32.0,384.0,66.7
5493,31.0,372.0,63.3
5494,32.0,384.0,65.7
5495,32.0,384.0,68.9
5496,34.0,408.0,66.9
5497,28.0,336.0,69.6
5498,35.0,420.0,71.1
5499,33.0,396.0,69.4
5500,35.0,420.0,70.5
5501,38.0,456.0,70.2
5502,34.0,408.0,70.5
5503,44.0,528.0,70.4
5504,40.0,480.0,71.4
5505,39.0,468.0,67.5
5506,48.0,576.0,68.9
5507,37.0,444.0,69.6
5508,44.0,528.0,70.1
5509,38.0,456.0,65.9
5510,35.0,420.0,68.7
5511,67.0,804.0,63.2
5512,46.0,552.0,66.5
5513,62.0,744.0,70.7
5514,63.0,756.0,61.6
5515,62.0,744.0,66.8
5516,58.0,696.0,66.9
5517,60.0,720.0,64.7
5518,74.0,888.0,66.5
5519,63.0,756.0,68.5
5520,61.0,732.0,64.4
5521,81.0,972.0,65.3
5522,81.0,972.0,68.0
5523,89.0,1068.0,68.2
5524,100.0,1200.0,66.6
5525,95.0,1140.0,69.6
5526,100.0,1200.0,70.2
5527,100.0,1200.0,66.9
5528,103.0,1236.0,75.3
5529,92.0,1104.0,66.3
5530,89.0,1068.0,70.7
5531,98.0,1176.0,72.4
5532,89.0,1068.0,71.3
5533,98.0,1176.0,66.0
5534,108.0,1296.0,72.3
5535,117.0,1404.0,68.7
5536,87.0,1044.0,72.7
5537,112.0,1344.0,71.6
5538,123.0,1476.0,66.9
5539,102.0,1224.0,70.7
5540,127.0,1524.0,65.7
5541,123.0,1476.0,67.2
5542,127.0,1524.0,67.7
5543,131.0,1572.0,66.3
5544,128.0,1536.0,65.0
5545,148.0,1776.0,63.7
5546,142.0,1704.0,66.0
5547,167.0,2004.0,66.4
5548,150.0,1800.0,70.2
5549,162.0,1944.0,70.0
5550,158.0,1896.0,69.9
5551,180.0,2160.0,67.8
5552,139.0,1668.0,71.5
5553,152.0,1824.0,66.2
5554,180.0,2160.0,67.4
5555,163.0,1956.0,65.9
5556,165.0,1980.0,66.3
5557,171.0,2052.0,64.3
5558,203.0,2436.0,63.5
5559,167.0,2004.0,60.1
5560,185.0,2220.0,62.5
5561,166.0,1992.0,62.4
5562,174.0,2088.0,59.8
5563,130.0,1560.0,60.4
5564,180.0,2160.0,58.9
5565,154.0,1848.0,56.8
5566,184.0,2208.0,58.8
5567,158.0,1896.0,55.0
5568,155.0,1860.0,56.8
5569,158.0,1896.0,55.7
5570,136.0,1632.0,38.3
5571,53.0,636.0,21.3
5572,69.0,828.0,13.1
5573,68.0,816.0,9.2
5574,56.0,672.0,6.5
5575,81.0,972.0,6.1
5576,69.0,828.0,5.1
5577,86.0,1032.0,5.6
5578,100.0,1200.0,5.6
5579,156.0,1872.0,8.1
5580,167.0,2004.0,10.1
5581,151.0,1812.0,13.4
5582,138.0,1656.0,28.5
5583,128.0,1536.0,43.3
5584,141.0,1692.0,39.4
5585,158.0,1896.0,40.4
5586,136.0,1632.0,44.9
5587,171.0,2052.0,49.8
5588,187.0,2244.0,51.0
5589,157.0,1884.0,57.0
5590,194.0,2328.0,56.5
5591,146.0,1752.0,57.7
5592,177.0,2124.0,50.1
5593,152.0,1824.0,46.3
5594,169.0,2028.0,46.7
5595,146.0,1752.0,49.0
5596,170.0,2040.0,51.6
5597,150.0,1800.0,50.0
5598,191.0,2292.0,53.6
5599,168.0,2016.0,50.6
5600,153.0,1836.0,50.8
5601,166.0,1992.0,48.6
5602,162.0,1944.0,51.1
5603,155.0,1860.0,51.1
5604,168.0,2016.0,54.1
5605,159.0,1908.0,52.7
5606,158.0,1896.0,51.9
5607,139.0,1668.0,49.6
5608,161.0,1932.0,49.8
5609,160.0,1920.0,51.2
5610,157.0,1884.0,54.0
5611,162.0,1944.0,52.8
5612,174.0,2088.0,52.6
5613,162.0,1944.0,51.0
5614,185.0,2220.0,47.7
5615,146.0,1752.0,45.7
5616,189.0,2268.0,48.0
5617,158.0,1896.0,52.6
5618,161.0,1932.0,53.7
5619,177.0,2124.0,50.9
5620,162.0,1944.0,52.2
5621,150.0,1800.0,52.5
5622,187.0,2244.0,52.1
5623,169.0,2028.0,53.3
5624,166.0,1992.0,52.8
5625,152.0,1824.0,46.0
5626,163.0,1956.0,46.6
5627,176.0,2112.0,47.8
5628,178.0,2136.0,47.6
5629,171.0,2052.0,51.2
5630,179.0,2148.0,50.7
5631,171.0,2052.0,54.6
5632,189.0,2268.0,54.7
5633,170.0,2040.0,55.5
5634,190.0,2280.0,55.3
5635,164.0,1968.0,54.5
5636,164.0,1968.0,55.5
5637,186.0,2232.0,55.1
5638,182.0,2184.0,54.5
5639,204.0,2448.0,53.0
5640,139.0,1668.0,50.7
5641,180.0,2160.0,52.9
5642,187.0,2244.0,47.9
5643,181.0,2172.0,50.3
5644,169.0,2028.0,44.3
5645,185.0,2220.0,47.9
5646,186.0,2232.0,47.0
5647,191.0,2292.0,47.3
5648,206.0,2472.0,47.7
5649,174.0,2088.0,52.2
5650,161.0,1932.0,54.1
5651,161.0,1932.0,54.3
5652,186.0,2232.0,56.0
5653,192.0,2304.0,56.5
5654,179.0,2148.0,54.8
5655,172.0,2064.0,54.9
5656,216.0,2592.0,56.1
5657,195.0,2340.0,57.1
5658,160.0,1920.0,57.2
5659,193.0,2316.0,58.0
5660,217.0,2604.0,56.7
5661,199.0,2388.0,56.3
5662,209.0,2508.0,52.9
5663,196.0,2352.0,52.8
5664,167.0,2004.0,51.5
5665,164.0,1968.0,53.0
5666,186.0,2232.0,51.1
5667,165.0,1980.0,53.1
5668,177.0,2124.0,54.1
5669,175.0,2100.0,47.3
5670,169.0,2028.0,43.9
5671,201.0,2412.0,50.0
5672,168.0,2016.0,55.7
5673,180.0,2160.0,54.1
5674,206.0,2472.0,55.5
5675,181.0,2172.0,51.4
5676,185.0,2220.0,51.8
5677,155.0,1860.0,50.9
5678,203.0,2436.0,51.6
5679,197.0,2364.0,54.0
5680,174.0,2088.0,53.9
5681,164.0,1968.0,52.0
5682,159.0,1908.0,55.4
5683,195.0,2340.0,55.2
5684,196.0,2352.0,55.4
5685,147.0,1764.0,56.1
5686,173.0,2076.0,53.4
5687,167.0,2004.0,55.6
5688,179.0,2148.0,53.7
5689,164.0,1968.0,54.8
5690,141.0,1692.0,56.7
5691,159.0,1908.0,54.6
5692,165.0,1980.0,53.6
5693,142.0,1704.0,54.3
5694,146.0,1752.0,52.3
5695,129.0,1548.0,53.0
5696,150.0,1800.0,51.1
5697,147.0,1764.0,52.4
5698,148.0,1776.0,49.8
5699,122.0,1464.0,51.4
5700,121.0,1452.0,52.6
5701,129.0,1548.0,51.2
5702,125.0,1500.0,51.8
5703,136.0,1632.0,49.5
5704,116.0,1392.0,46.4
5705,119.0,1428.0,42.5
5706,117.0,1404.0,41.7
5707,146.0,1752.0,40.5
5708,129.0,1548.0,44.6
5709,122.0,1464.0,51.2
5710,121.0,1452.0,54.0
5711,121.0,1452.0,54.3
5712,102.0,1224.0,54.0
5713,115.0,1380.0,52.7
5714,121.0,1452.0,51.6
5715,80.0,960.0,49.6
5716,91.0,1092.0,53.0
5717,80.0,960.0,55.6
5718,81.0,972.0,56.8
5719,110.0,1320.0,55.7
5720,87.0,1044.0,53.9
5721,91.0,1092.0,52.1
5722,122.0,1464.0,45.9
5723,81.0,972.0,49.9
5724,120.0,1440.0,52.2
5725,82.0,984.0,58.1
5726,101.0,1212.0,65.5
5727,91.0,1092.0,64.4
5728,93.0,1116.0,66.7
5729,97.0,1164.0,64.5
5730,101.0,1212.0,62.6
5731,86.0,1032.0,66.5
5732,70.0,840.0,63.2
5733,77.0,924.0,61.3
5734,86.0,1032.0,57.9
5735,95.0,1140.0,58.4
5736,81.0,972.0,54.0
5737,84.0,1008.0,53.1
5738,71.0,852.0,52.3
5739,64.0,768.0,59.5
5740,71.0,852.0,56.8
5741,76.0,912.0,53.9
5742,62.0,744.0,56.8
5743,62.0,744.0,57.8
5744,66.0,792.0,58.3
5745,79.0,948.0,59.2
5746,60.0,720.0,60.8
5747,79.0,948.0,58.8
5748,62.0,744.0,60.7
5749,58.0,696.0,60.6
5750,59.0,708.0,60.1
5751,61.0,732.0,55.8
5752,43.0,516.0,56.9
5753,59.0,708.0,54.7
5754,55.0,660.0,53.0
5755,53.0,636.0,56.8
5756,49.0,588.0,57.3
5757,49.0,588.0,53.5
5758,41.0,492.0,51.4
5759,40.0,480.0,51.4
5760,56.0,672.0,68.3
5761,42.0,504.0,52.5
5762,44.0,528.0,57.1
5763,47.0,564.0,51.0
5764,39.0,468.0,56.9
5765,31.0,372.0,51.8
5766,39.0,468.0,48.6
5767,29.0,348.0,55.9
5768,49.0,588.0,56.7
5769,25.0,300.0,63.6
5770,43.0,516.0,64.6
5771,41.0,492.0,63.6
5772,33.0,396.0,61.9
5773,28.0,336.0,63.8
5774,32.0,384.0,62.3
5775,43.0,516.0,60.1
5776,32.0,384.0,62.0
5777,26.0,312.0,59.7
5778,40.0,480.0,59.4
5779,36.0,432.0,58.1
5780,29.0,348.0,60.8
5781,45.0,540.0,57.5
5782,34.0,408.0,61.0
5783,20.0,240.0,64.7
5784,26.0,312.0,65.1
5785,32.0,384.0,66.1
5786,29.0,348.0,63.7
5787,24.0,288.0,66.4
5788,41.0,492.0,64.1
5789,36.0,432.0,61.5
5790,43.0,516.0,64.0
5791,48.0,576.0,59.1
5792,44.0,528.0,62.7
5793,32.0,384.0,62.9
5794,39.0,468.0,63.7
5795,55.0,660.0,63.4
5796,48.0,576.0,68.2
5797,44.0,528.0,66.2
5798,47.0,564.0,61.1
5799,46.0,552.0,62.6
5800,40.0,480.0,66.8
5801,78.0,936.0,64.8
5802,58.0,696.0,72.6
5803,56.0,672.0,68.0
5804,68.0,816.0,66.6
5805,79.0,948.0,62.8
5806,77.0,924.0,63.3
5807,82.0,984.0,67.3
5808,82.0,984.0,65.3
5809,82.0,984.0,73.3
5810,90.0,1080.0,67.8
5811,100.0,1200.0,69.0
5812,104.0,1248.0,71.9
5813,96.0,1152.0,70.0
5814,123.0,1476.0,70.5
5815,79.0,948.0,67.3
5816,89.0,1068.0,65.0
5817,119.0,1428.0,67.2
5818,100.0,1200.0,73.2
5819,103.0,1236.0,74.2
5820,93.0,1116.0,75.2
5821,93.0,1116.0,74.7
5822,108.0,1296.0,72.7
5823,122.0,1464.0,67.4
5824,124.0,1488.0,67.6
5825,119.0,1428.0,70.3
5826,108.0,1296.0,69.2
5827,125.0,1500.0,68.9
5828,105.0,1260.0,70.6
5829,136.0,1632.0,70.3
5830,120.0,1440.0,68.4
5831,135.0,1620.0,70.2
5832,128.0,1536.0,67.8
5833,138.0,1656.0,69.1
5834,144.0,1728.0,67.5
5835,156.0,1872.0,67.9
5836,171.0,2052.0,63.5
5837,157.0,1884.0,63.6
5838,157.0,1884.0,59.9
5839,163.0,1956.0,56.4
5840,159.0,1908.0,61.4
5841,148.0,1776.0,63.9
5842,183.0,2196.0,64.3
5843,164.0,1968.0,68.4
5844,155.0,1860.0,66.8
5845,175.0,2100.0,60.9
5846,180.0,2160.0,60.2
5847,203.0,2436.0,59.3
5848,197.0,2364.0,55.2
5849,188.0,2256.0,59.3
5850,201.0,2412.0,59.4
5851,157.0,1884.0,55.6
5852,164.0,1968.0,53.6
5853,149.0,1788.0,51.0
5854,164.0,1968.0,56.6
5855,151.0,1812.0,55.2
5856,152.0,1824.0,54.8
5857,137.0,1644.0,52.6
5858,147.0,1764.0,57.5
5859,142.0,1704.0,55.1
5860,144.0,1728.0,52.9
5861,155.0,1860.0,54.0
5862,193.0,2316.0,53.3
5863,145.0,1740.0,47.4
5864,172.0,2064.0,48.3
5865,198.0,2376.0,50.8
5866,159.0,1908.0,53.1
5867,149.0,1788.0,53.6
5868,158.0,1896.0,56.6
5869,150.0,1800.0,47.1
5870,128.0,1536.0,48.9
5871,143.0,1716.0,46.5
5872,165.0,1980.0,48.3
5873,170.0,2040.0,49.2
5874,190.0,2280.0,53.2
5875,175.0,2100.0,53.5
5876,162.0,1944.0,52.9
5877,151.0,1812.0,55.9
5878,166.0,1992.0,49.5
5879,172.0,2064.0,52.1
5880,162.0,1944.0,48.9
5881,154.0,1848.0,51.1
5882,163.0,1956.0,51.4
5883,162.0,1944.0,44.5
5884,151.0,1812.0,46.3
5885,136.0,1632.0,47.5
5886,163.0,1956.0,48.2
5887,182.0,2184.0,47.3
5888,167.0,2004.0,45.7
5889,183.0,2196.0,50.4
5890,162.0,1944.0,48.4
5891,157.0,1884.0,49.6
5892,166.0,1992.0,46.4
5893,151.0,1812.0,41.6
5894,193.0,2316.0,46.4
5895,180.0,2160.0,45.5
5896,182.0,2184.0,48.5
5897,172.0,2064.0,52.4
5898,170.0,2040.0,53.0
5899,160.0,1920.0,56.1
5900,182.0,2184.0,50.5
5901,152.0,1824.0,52.1
5902,158.0,1896.0,49.0
5903,155.0,1860.0,49.0
5904,191.0,2292.0,48.7
5905,160.0,1920.0,50.4
5906,164.0,1968.0,53.8
5907,159.0,1908.0,50.4
5908,175.0,2100.0,49.1
5909,150.0,1800.0,52.4
5910,186.0,2232.0,51.2
5911,168.0,2016.0,50.4
5912,154.0,1848.0,50.5
5913,172.0,2064.0,48.2
5914,142.0,1704.0,50.2
5915,179.0,2148.0,48.6
5916,169.0,2028.0,47.0
5917,152.0,1824.0,48.3
5918,198.0,2376.0,48.6
5919,170.0,2040.0,51.0
5920,197.0,2364.0,53.1
5921,173.0,2076.0,55.0
5922,182.0,2184.0,54.1
5923,171.0,2052.0,54.0
5924,201.0,2412.0,54.1
5925,171.0,2052.0,53.5
5926,211.0,2532.0,53.9
5927,147.0,1764.0,54.1
5928,171.0,2052.0,55.3
5929,185.0,2220.0,52.8
5930,166.0,1992.0,49.5
5931,160.0,1920.0,50.8
5932,168.0,2016.0,47.7
5933,179.0,2148.0,50.1
5934,157.0,1884.0,49.5
5935,177.0,2124.0,51.4
5936,149.0,1788.0,49.5
