time_step,flow_5min,flow_hour,speed_kmh
4619,7.0,84.0,65.2
4620,13.0,156.0,65.1
4621,29.0,348.0,65.3
4622,21.0,252.0,65.1
4623,13.0,156.0,65.0
4624,18.0,216.0,65.1
4625,12.0,144.0,64.4
4626,18.0,216.0,65.1
4627,19.0,228.0,65.0
4628,8.0,96.0,65.1
4629,24.0,288.0,65.8
4630,19.0,228.0,65.7
4631,9.0,108.0,65.6
4632,13.0,156.0,65.2
4633,13.0,156.0,65.1
4634,8.0,96.0,64.9
4635,10.0,120.0,65.1
4636,8.0,96.0,65.1
4637,4.0,48.0,65.0
4638,7.0,84.0,65.0
4639,5.0,60.0,65.1
4640,5.0,60.0,65.0
4641,5.0,60.0,64.9
4642,4.0,48.0,64.9
4643,4.0,48.0,64.9
4644,2.0,24.0,64.9
4645,1.0,12.0,65.0
4646,0.0,0.0,65.0
4647,0.0,0.0,65.0
4648,3.0,36.0,64.9
4649,3.0,36.0,64.9
4650,1.0,12.0,65.0
4651,2.0,24.0,65.0
4652,1.0,12.0,65.0
4653,1.0,12.0,65.0
4654,2.0,24.0,65.0
4655,0.0,0.0,65.0
4656,2.0,24.0,65.2
4657,3.0,36.0,65.2
4658,2.0,24.0,65.3
4659,3.0,36.0,65.1
4660,1.0,12.0,65.1
4661,0.0,0.0,65.1
4662,1.0,12.0,65.1
4663,2.0,24.0,65.0
4664,3.0,36.0,65.0
4665,0.0,0.0,65.0
4666,2.0,24.0,65.0
4667,3.0,36.0,65.1
4668,3.0,36.0,65.0
4669,1.0,12.0,64.9
4670,4.0,48.0,64.9
4671,5.0,60.0,64.9
4672,6.0,72.0,65.1
4673,4.0,48.0,65.1
4674,2.0,24.0,65.2
4675,5.0,60.0,65.2
4676,3.0,36.0,65.2
4677,8.0,96.0,65.1
4678,5.0,60.0,65.0
4679,7.0,84.0,65.0
4680,5.0,60.0,65.0
4681,5.0,60.0,65.1
4682,4.0,48.0,65.0
4683,7.0,84.0,65.2
4684,3.0,36.0,65.3
4685,16.0,192.0,65.2
4686,10.0,120.0,65.1
4687,10.0,120.0,64.9
4688,8.0,96.0,64.9
4689,16.0,192.0,65.1
4690,15.0,180.0,65.3
4691,15.0,180.0,65.2
4692,12.0,144.0,65.1
4693,19.0,228.0,65.0
4694,12.0,144.0,65.0
4695,6.0,72.0,65.0
4696,20.0,240.0,64.8
4697,14.0,168.0,64.8
4698,13.0,156.0,64.8
4699,20.0,240.0,65.0
4700,19.0,228.0,65.0
4701,14.0,168.0,65.0
4702,17.0,204.0,65.0
4703,19.0,228.0,65.0
4704,20.0,240.0,64.8
4705,11.0,132.0,65.0
4706,8.0,96.0,65.0
4707,28.0,336.0,65.0
4708,25.0,300.0,64.8
4709,19.0,228.0,64.7
4710,22.0,264.0,64.9
4711,28.0,336.0,64.7
4712,24.0,288.0,64.8
4713,27.0,324.0,64.8
4714,36.0,432.0,65.3
4715,26.0,312.0,65.3
4716,26.0,312.0,65.2
4717,23.0,276.0,64.2
4718,23.0,276.0,64.4
4719,24.0,288.0,64.6
4720,31.0,372.0,64.6
4721,30.0,360.0,64.9
4722,44.0,528.0,64.7
4723,37.0,444.0,64.7
4724,44.0,528.0,64.8
4725,36.0,432.0,64.4
4726,42.0,504.0,65.6
4727,58.0,696.0,65.1
4728,41.0,492.0,65.2
4729,37.0,444.0,63.9
4730,44.0,528.0,63.8
4731,52.0,624.0,64.3
4732,45.0,540.0,63.8
4733,54.0,648.0,63.5
4734,40.0,480.0,63.8
4735,51.0,612.0,63.6
4736,70.0,840.0,63.4
4737,59.0,708.0,64.1
4738,61.0,732.0,64.8
4739,51.0,612.0,65.0
4740,43.0,516.0,65.0
4741,56.0,672.0,64.4
4742,42.0,504.0,64.0
4743,46.0,552.0,63.9
4744,52.0,624.0,65.2
4745,58.0,696.0,66.1
4746,50.0,600.0,65.4
4747,62.0,744.0,64.8
4748,40.0,480.0,64.9
4749,47.0,564.0,65.2
4750,52.0,624.0,65.2
4751,37.0,444.0,64.4
4752,55.0,660.0,64.4
4753,53.0,636.0,64.8
4754,46.0,552.0,64.3
4755,58.0,696.0,64.3
4756,64.0,768.0,63.1
4757,72.0,864.0,62.9
4758,59.0,708.0,63.3
4759,58.0,696.0,62.3
4760,48.0,576.0,63.5
4761,78.0,936.0,62.8
4762,57.0,684.0,64.0
4763,64.0,768.0,63.6
4764,43.0,516.0,63.6
4765,62.0,744.0,62.7
4766,68.0,816.0,63.9
4767,63.0,756.0,63.6
4768,60.0,720.0,63.9
4769,59.0,708.0,64.1
4770,57.0,684.0,65.4
4771,70.0,840.0,65.0
4772,68.0,816.0,63.7
4773,74.0,888.0,63.1
4774,62.0,744.0,64.0
4775,46.0,552.0,64.3
4776,64.0,768.0,64.2
4777,52.0,624.0,63.7
4778,67.0,804.0,62.9
4779,62.0,744.0,63.1
4780,63.0,756.0,63.5
4781,58.0,696.0,63.9
4782,65.0,780.0,64.5
4783,57.0,684.0,63.1
4784,74.0,888.0,63.6
4785,53.0,636.0,63.3
4786,68.0,816.0,63.2
4787,55.0,660.0,62.9
4788,51.0,612.0,64.0
4789,50.0,600.0,66.0
4790,62.0,744.0,62.7
4791,63.0,756.0,62.9
4792,59.0,708.0,61.3
4793,51.0,612.0,61.7
4794,52.0,624.0,62.8
4795,51.0,612.0,63.5
4796,46.0,552.0,64.4
4797,54.0,648.0,62.9
4798,63.0,756.0,64.1
4799,41.0,492.0,65.1
4800,42.0,504.0,65.2
4801,50.0,600.0,64.5
4802,62.0,744.0,63.7
4803,57.0,684.0,63.5
4804,55.0,660.0,63.6
4805,59.0,708.0,62.5
4806,54.0,648.0,63.9
4807,61.0,732.0,64.0
4808,44.0,528.0,64.2
4809,62.0,744.0,63.5
4810,50.0,600.0,63.8
4811,59.0,708.0,64.4
4812,58.0,696.0,64.5
4813,51.0,612.0,64.9
4814,56.0,672.0,64.8
4815,40.0,480.0,65.4
4816,58.0,696.0,64.0
4817,51.0,612.0,64.4
4818,46.0,552.0,65.0
4819,35.0,420.0,65.4
4820,58.0,696.0,64.1
4821,50.0,600.0,65.2
4822,53.0,636.0,65.1
4823,41.0,492.0,65.9
4824,42.0,504.0,65.2
4825,52.0,624.0,65.1
4826,54.0,648.0,64.5
4827,56.0,672.0,64.1
4828,47.0,564.0,63.5
4829,54.0,648.0,64.2
4830,51.0,612.0,65.2
4831,52.0,624.0,64.9
4832,56.0,672.0,64.3
4833,49.0,588.0,63.3
4834,49.0,588.0,63.8
4835,37.0,444.0,64.2
4836,44.0,528.0,63.3
4837,44.0,528.0,64.6
4838,53.0,636.0,64.5
4839,42.0,504.0,64.7
4840,47.0,564.0,63.5
4841,51.0,612.0,64.6
4842,52.0,624.0,65.1
4843,45.0,540.0,65.0
4844,54.0,648.0,64.5
4845,46.0,552.0,64.0
4846,46.0,552.0,63.7
4847,64.0,768.0,62.6
4848,66.0,792.0,62.4
4849,70.0,840.0,62.8
4850,48.0,576.0,63.4
4851,47.0,564.0,64.3
4852,45.0,540.0,64.2
4853,46.0,552.0,64.8
4854,56.0,672.0,65.1
4855,64.0,768.0,64.3
4856,47.0,564.0,64.1
4857,43.0,516.0,64.6
4858,49.0,588.0,64.1
4859,52.0,624.0,63.5
4860,42.0,504.0,63.8
4861,34.0,408.0,64.2
4862,59.0,708.0,63.5
4863,42.0,504.0,64.1
4864,61.0,732.0,63.2
4865,45.0,540.0,63.8
4866,36.0,432.0,64.9
4867,40.0,480.0,65.0
4868,32.0,384.0,65.3
4869,41.0,492.0,65.1
4870,39.0,468.0,65.2
4871,36.0,432.0,65.4
4872,33.0,396.0,64.9
4873,43.0,516.0,64.7
4874,40.0,480.0,64.8
4875,24.0,288.0,65.0
4876,40.0,480.0,64.2
4877,30.0,360.0,65.2
4878,24.0,288.0,65.0
4879,32.0,384.0,65.0
4880,25.0,300.0,64.9
4881,31.0,372.0,65.0
4882,27.0,324.0,64.9
4883,22.0,264.0,65.2
4884,13.0,156.0,65.0
4885,23.0,276.0,65.1
4886,28.0,336.0,65.0
4887,27.0,324.0,64.9
4888,10.0,120.0,64.9
4889,20.0,240.0,64.7
4890,11.0,132.0,64.8
4891,10.0,120.0,64.8
4892,17.0,204.0,64.9
4893,10.0,120.0,65.0
4894,13.0,156.0,65.1
4895,9.0,108.0,65.1
4896,14.0,168.0,65.0
4897,10.0,120.0,64.9
4898,11.0,132.0,64.9
4899,11.0,132.0,64.9
4900,8.0,96.0,64.9
4901,5.0,60.0,64.9
4902,10.0,120.0,64.9
4903,9.0,108.0,64.9
4904,4.0,48.0,64.8
4905,9.0,108.0,64.8
4906,4.0,48.0,64.8
4907,7.0,84.0,64.9
4908,4.0,48.0,65.0
4909,5.0,60.0,65.0
4910,6.0,72.0,64.7
4911,5.0,60.0,64.9
4912,2.0,24.0,64.9
4913,7.0,84.0,65.0
4914,1.0,12.0,64.9
4915,3.0,36.0,64.9
4916,3.0,36.0,65.0
4917,1.0,12.0,64.9
4918,5.0,60.0,64.9
4919,3.0,36.0,64.8
4920,2.0,24.0,64.9
4921,2.0,24.0,65.1
4922,1.0,12.0,65.0
4923,1.0,12.0,64.9
4924,0.0,0.0,64.9
4925,1.0,12.0,64.9
4926,1.0,12.0,64.9
4927,1.0,12.0,65.2
4928,2.0,24.0,65.0
4929,3.0,36.0,65.0
4930,1.0,12.0,64.9
4931,2.0,24.0,64.9
4932,2.0,24.0,64.9
4933,0.0,0.0,64.9
4934,0.0,0.0,64.9
4935,0.0,0.0,64.9
4936,2.0,24.0,64.9
4937,1.0,12.0,64.8
4938,1.0,12.0,64.9
4939,4.0,48.0,64.9
4940,4.0,48.0,65.0
4941,4.0,48.0,65.0
4942,3.0,36.0,65.0
4943,3.0,36.0,65.0
4944,5.0,60.0,64.9
4945,2.0,24.0,64.8
4946,4.0,48.0,64.8
4947,8.0,96.0,64.9
4948,3.0,36.0,64.9
4949,6.0,72.0,64.8
4950,5.0,60.0,64.9
4951,8.0,96.0,64.8
4952,5.0,60.0,64.8
4953,13.0,156.0,64.9
4954,10.0,120.0,64.9
4955,7.0,84.0,64.9
4956,9.0,108.0,64.9
4957,14.0,168.0,64.7
4958,11.0,132.0,64.7
4959,10.0,120.0,64.8
4960,15.0,180.0,64.6
4961,20.0,240.0,64.7
4962,13.0,156.0,64.6
4963,19.0,228.0,64.7
4964,30.0,360.0,64.5
4965,21.0,252.0,64.7
4966,25.0,300.0,64.6
4967,28.0,336.0,64.4
4968,23.0,276.0,64.5
4969,27.0,324.0,64.3
4970,19.0,228.0,64.7
4971,28.0,336.0,64.8
4972,27.0,324.0,64.5
4973,33.0,396.0,64.3
4974,32.0,384.0,63.9
4975,26.0,312.0,64.1
4976,55.0,660.0,62.0
4977,57.0,684.0,62.0
4978,62.0,744.0,61.4
4979,40.0,480.0,62.5
4980,43.0,516.0,62.5
4981,37.0,444.0,62.5
4982,26.0,312.0,63.3
4983,49.0,588.0,63.8
4984,52.0,624.0,63.7
4985,54.0,648.0,61.1
4986,57.0,684.0,59.6
4987,48.0,576.0,60.6
4988,68.0,816.0,60.6
4989,68.0,816.0,59.9
4990,73.0,876.0,59.1
4991,58.0,696.0,60.1
4992,55.0,660.0,60.4
4993,46.0,552.0,61.3
4994,63.0,756.0,59.9
4995,53.0,636.0,60.6
4996,52.0,624.0,60.5
4997,42.0,504.0,61.1
4998,41.0,492.0,62.5
4999,42.0,504.0,62.4
5000,35.0,420.0,62.9
5001,47.0,564.0,63.0
5002,52.0,624.0,60.4
5003,44.0,528.0,61.0
5004,40.0,480.0,61.6
5005,38.0,456.0,62.9
5006,29.0,348.0,62.8
5007,36.0,432.0,63.0
5008,32.0,384.0,63.6
5009,50.0,600.0,61.3
5010,44.0,528.0,61.7
5011,51.0,612.0,61.7
5012,40.0,480.0,62.4
5013,46.0,552.0,61.9
5014,50.0,600.0,62.1
5015,40.0,480.0,63.2
5016,36.0,432.0,63.0
5017,50.0,600.0,62.0
5018,44.0,528.0,62.6
5019,37.0,444.0,62.9
5020,22.0,264.0,63.2
5021,87.0,1044.0,51.6
5022,82.0,984.0,50.8
5023,77.0,924.0,54.7
5024,47.0,564.0,58.8
5025,54.0,648.0,61.3
5026,34.0,408.0,62.4
5027,49.0,588.0,62.1
5028,49.0,588.0,62.1
5029,51.0,612.0,62.8
5030,46.0,552.0,61.5
5031,55.0,660.0,62.3
5032,36.0,432.0,63.1
5033,48.0,576.0,61.9
5034,49.0,588.0,62.1
5035,48.0,576.0,62.1
5036,58.0,696.0,61.1
5037,43.0,516.0,62.7
5038,64.0,768.0,62.8
5039,58.0,696.0,62.6
5040,47.0,564.0,63.0
5041,53.0,636.0,61.5
5042,48.0,576.0,62.2
5043,57.0,684.0,63.7
5044,61.0,732.0,62.3
5045,64.0,768.0,62.2
5046,44.0,528.0,62.5
5047,57.0,684.0,63.5
5048,46.0,552.0,61.6
5049,58.0,696.0,61.9
5050,51.0,612.0,62.3
5051,54.0,648.0,62.3
5052,48.0,576.0,63.2
5053,58.0,696.0,61.5
5054,57.0,684.0,61.6
5055,50.0,600.0,62.4
5056,62.0,744.0,60.4
5057,55.0,660.0,60.7
5058,65.0,780.0,61.1
5059,55.0,660.0,61.5
5060,55.0,660.0,62.3
5061,50.0,600.0,63.2
5062,50.0,600.0,62.4
5063,75.0,900.0,61.1
5064,49.0,588.0,61.7
5065,76.0,912.0,59.9
5066,66.0,792.0,60.5
5067,65.0,780.0,60.7
5068,57.0,684.0,60.3
5069,79.0,948.0,58.3
5070,66.0,792.0,58.8
5071,59.0,708.0,59.4
5072,73.0,876.0,59.5
5073,77.0,924.0,60.1
5074,68.0,816.0,60.2
5075,65.0,780.0,59.3
5076,55.0,660.0,57.9
5077,60.0,720.0,59.4
5078,72.0,864.0,59.2
5079,79.0,948.0,58.5
5080,77.0,924.0,59.7
5081,78.0,936.0,58.0
5082,81.0,972.0,58.4
5083,84.0,1008.0,58.7
5084,86.0,1032.0,57.7
5085,63.0,756.0,57.2
5086,71.0,852.0,56.6
5087,87.0,1044.0,56.4
5088,83.0,996.0,57.4
5089,58.0,696.0,59.1
5090,90.0,1080.0,59.2
5091,108.0,1296.0,58.4
5092,97.0,1164.0,57.6
5093,92.0,1104.0,57.2
5094,75.0,900.0,57.6
5095,86.0,1032.0,56.9
5096,70.0,840.0,57.4
5097,79.0,948.0,56.8
5098,68.0,816.0,57.1
5099,87.0,1044.0,57.2
5100,82.0,984.0,56.3
5101,86.0,1032.0,56.8
5102,88.0,1056.0,55.9
5103,81.0,972.0,56.8
5104,87.0,1044.0,56.5
5105,98.0,1176.0,55.9
5106,82.0,984.0,56.3
5107,89.0,1068.0,56.0
5108,100.0,1200.0,56.2
5109,98.0,1176.0,57.4
5110,83.0,996.0,57.8
5111,64.0,768.0,57.3
5112,86.0,1032.0,57.3
5113,59.0,708.0,58.6
5114,51.0,612.0,60.3
5115,70.0,840.0,60.1
5116,60.0,720.0,61.3
5117,60.0,720.0,61.2
5118,51.0,612.0,62.2
5119,42.0,504.0,63.1
5120,42.0,504.0,62.5
5121,51.0,612.0,62.1
5122,42.0,504.0,62.1
5123,42.0,504.0,61.7
5124,37.0,444.0,62.6
5125,43.0,516.0,64.0
5126,38.0,456.0,64.0
5127,24.0,288.0,64.1
5128,38.0,456.0,64.3
5129,39.0,468.0,63.7
5130,41.0,492.0,64.3
5131,31.0,372.0,64.4
5132,37.0,444.0,64.2
5133,41.0,492.0,64.0
5134,39.0,468.0,64.2
5135,32.0,384.0,64.1
5136,29.0,348.0,63.9
5137,31.0,372.0,64.7
5138,18.0,216.0,65.0
5139,31.0,372.0,65.1
5140,27.0,324.0,64.6
5141,29.0,348.0,64.7
5142,24.0,288.0,64.6
5143,40.0,480.0,64.2
5144,29.0,348.0,64.8
5145,39.0,468.0,64.0
5146,40.0,480.0,63.9
5147,25.0,300.0,64.6
5148,35.0,420.0,64.7
5149,31.0,372.0,64.7
5150,36.0,432.0,64.6
5151,34.0,408.0,64.2
5152,32.0,384.0,63.6
5153,36.0,432.0,63.3
5154,40.0,480.0,62.2
5155,31.0,372.0,62.7
5156,21.0,252.0,63.7
5157,32.0,384.0,63.5
5158,23.0,276.0,63.8
5159,21.0,252.0,64.3
5160,24.0,288.0,64.6
5161,25.0,300.0,64.7
5162,19.0,228.0,64.9
5163,25.0,300.0,65.4
5164,22.0,264.0,65.0
5165,20.0,240.0,65.1
5166,14.0,168.0,65.1
5167,17.0,204.0,65.0
5168,16.0,192.0,65.1
5169,10.0,120.0,65.0
5170,10.0,120.0,65.0
5171,11.0,132.0,64.9
5172,17.0,204.0,64.9
5173,11.0,132.0,64.8
5174,13.0,156.0,64.9
5175,7.0,84.0,64.9
5176,9.0,108.0,64.9
5177,7.0,84.0,65.0
5178,4.0,48.0,65.0
5179,6.0,72.0,64.9
5180,8.0,96.0,65.0
5181,13.0,156.0,64.8
5182,6.0,72.0,64.9
5183,10.0,120.0,65.0
5184,3.0,36.0,65.0
5185,6.0,72.0,64.9
5186,4.0,48.0,64.9
5187,6.0,72.0,65.0
5188,4.0,48.0,64.9
5189,6.0,72.0,65.2
5190,5.0,60.0,65.0
5191,6.0,72.0,65.0
5192,5.0,60.0,65.1
5193,5.0,60.0,65.0
5194,2.0,24.0,64.9
5195,3.0,36.0,65.0
5196,3.0,36.0,65.1
5197,4.0,48.0,65.0
5198,1.0,12.0,65.0
5199,3.0,36.0,65.0
5200,0.0,0.0,65.0
5201,4.0,48.0,65.0
5202,0.0,0.0,65.0
5203,3.0,36.0,65.0
5204,0.0,0.0,65.0
5205,2.0,24.0,64.9
5206,1.0,12.0,65.0
5207,4.0,48.0,65.0
5208,1.0,12.0,65.0
5209,0.0,0.0,65.0
5210,2.0,24.0,65.1
5211,1.0,12.0,65.1
5212,2.0,24.0,65.1
5213,3.0,36.0,65.1
5214,1.0,12.0,65.1
5215,0.0,0.0,65.1
5216,1.0,12.0,65.0
5217,0.0,0.0,65.0
5218,2.0,24.0,64.9
5219,1.0,12.0,64.9
5220,2.0,24.0,64.9
5221,0.0,0.0,64.9
5222,1.0,12.0,64.9
5223,0.0,0.0,64.9
5224,1.0,12.0,65.0
5225,2.0,24.0,64.9
5226,3.0,36.0,65.0
5227,3.0,36.0,65.0
5228,7.0,84.0,64.9
5229,2.0,24.0,65.1
5230,4.0,48.0,65.1
5231,6.0,72.0,65.0
5232,6.0,72.0,65.1
5233,4.0,48.0,65.0
5234,7.0,84.0,64.9
5235,4.0,48.0,65.0
5236,3.0,36.0,65.0
5237,7.0,84.0,65.1
5238,3.0,36.0,65.1
5239,7.0,84.0,65.0
5240,14.0,168.0,65.0
5241,13.0,156.0,65.0
5242,10.0,120.0,64.8
5243,10.0,120.0,64.9
5244,8.0,96.0,64.9
5245,8.0,96.0,65.0
5246,8.0,96.0,64.9
5247,11.0,132.0,64.8
5248,13.0,156.0,64.9
5249,17.0,204.0,64.7
5250,14.0,168.0,65.0
5251,12.0,144.0,65.0
5252,30.0,360.0,65.4
5253,18.0,216.0,65.3
5254,25.0,300.0,65.3
5255,25.0,300.0,65.4
5256,15.0,180.0,65.4
5257,23.0,276.0,65.1
5258,28.0,336.0,65.2
5259,23.0,276.0,65.0
5260,24.0,288.0,65.1
5261,30.0,360.0,65.1
5262,35.0,420.0,65.0
5263,36.0,432.0,64.7
5264,43.0,516.0,64.9
5265,58.0,696.0,64.4
5266,52.0,624.0,63.6
5267,48.0,576.0,63.4
5268,31.0,372.0,64.3
5269,43.0,516.0,63.6
5270,56.0,672.0,63.4
5271,68.0,816.0,62.4
5272,73.0,876.0,62.1
5273,57.0,684.0,64.1
5274,55.0,660.0,62.9
5275,47.0,564.0,62.4
5276,60.0,720.0,63.6
5277,59.0,708.0,64.6
5278,73.0,876.0,64.9
5279,63.0,756.0,64.3
5280,37.0,444.0,64.8
5281,40.0,480.0,64.2
5282,40.0,480.0,63.5
5283,58.0,696.0,63.7
5284,36.0,432.0,64.5
5285,35.0,420.0,64.6
5286,39.0,468.0,64.8
5287,44.0,528.0,64.9
5288,36.0,432.0,65.1
5289,57.0,684.0,64.6
5290,53.0,636.0,64.1
5291,53.0,636.0,64.0
5292,51.0,612.0,63.7
5293,40.0,480.0,64.6
5294,50.0,600.0,62.8
5295,40.0,480.0,63.8
5296,25.0,300.0,64.5
5297,42.0,504.0,63.8
5298,46.0,552.0,63.3
5299,48.0,576.0,62.2
5300,40.0,480.0,63.1
5301,59.0,708.0,60.7
5302,52.0,624.0,62.7
5303,51.0,612.0,62.7
5304,31.0,372.0,63.2
5305,54.0,648.0,62.8
5306,47.0,564.0,64.2
5307,35.0,420.0,64.4
5308,44.0,528.0,65.2
5309,40.0,480.0,65.6
5310,36.0,432.0,65.6
5311,50.0,600.0,66.0
5312,40.0,480.0,64.8
5313,48.0,576.0,65.1
5314,44.0,528.0,65.1
5315,44.0,528.0,65.4
5316,36.0,432.0,64.2
5317,49.0,588.0,63.2
5318,44.0,528.0,64.5
5319,46.0,552.0,64.6
5320,32.0,384.0,65.5
5321,38.0,456.0,64.6
5322,39.0,468.0,65.1
5323,57.0,684.0,64.0
5324,56.0,672.0,63.9
5325,40.0,480.0,64.8
5326,57.0,684.0,64.3
5327,45.0,540.0,64.6
5328,53.0,636.0,63.9
5329,50.0,600.0,63.1
5330,54.0,648.0,63.5
5331,35.0,420.0,64.5
5332,57.0,684.0,62.9
5333,40.0,480.0,64.6
5334,47.0,564.0,66.1
5335,51.0,612.0,66.2
5336,53.0,636.0,63.0
5337,37.0,444.0,64.6
5338,54.0,648.0,64.9
5339,37.0,444.0,65.6
5340,45.0,540.0,65.7
5341,41.0,492.0,64.7
5342,58.0,696.0,64.8
5343,45.0,540.0,64.7
5344,40.0,480.0,64.8
5345,52.0,624.0,64.5
5346,59.0,708.0,64.2
5347,55.0,660.0,66.8
5348,44.0,528.0,65.6
5349,67.0,804.0,65.3
5350,59.0,708.0,64.6
5351,82.0,984.0,62.8
5352,84.0,1008.0,62.6
5353,54.0,648.0,63.8
5354,60.0,720.0,64.4
5355,64.0,768.0,64.4
5356,65.0,780.0,63.8
5357,72.0,864.0,63.6
5358,73.0,876.0,63.9
5359,70.0,840.0,62.2
5360,61.0,732.0,62.7
5361,76.0,912.0,62.8
5362,76.0,912.0,61.9
5363,84.0,1008.0,62.4
5364,68.0,816.0,63.9
5365,54.0,648.0,64.8
5366,69.0,828.0,66.9
5367,89.0,1068.0,64.9
5368,60.0,720.0,66.9
5369,62.0,744.0,66.7
5370,77.0,924.0,64.6
5371,73.0,876.0,63.3
5372,99.0,1188.0,62.0
5373,83.0,996.0,61.2
5374,80.0,960.0,61.3
5375,95.0,1140.0,60.1
5376,73.0,876.0,60.5
5377,95.0,1140.0,61.2
5378,79.0,948.0,61.1
5379,85.0,1020.0,60.0
5380,87.0,1044.0,52.2
5381,102.0,1224.0,53.7
5382,77.0,924.0,57.8
5383,92.0,1104.0,60.5
5384,87.0,1044.0,62.5
5385,95.0,1140.0,61.9
5386,92.0,1104.0,62.6
5387,89.0,1068.0,61.7
5388,86.0,1032.0,60.9
5389,98.0,1176.0,60.1
5390,93.0,1116.0,60.3
5391,97.0,1164.0,62.3
5392,95.0,1140.0,61.9
5393,87.0,1044.0,61.2
5394,80.0,960.0,62.7
5395,85.0,1020.0,63.0
5396,76.0,912.0,63.2
5397,109.0,1308.0,62.3
5398,96.0,1152.0,62.6
5399,75.0,900.0,64.9
5400,60.0,720.0,63.3
5401,53.0,636.0,63.2
5402,54.0,648.0,64.0
5403,58.0,696.0,65.3
5404,71.0,852.0,64.0
5405,54.0,648.0,63.9
5406,63.0,756.0,63.8
5407,56.0,672.0,64.6
5408,44.0,528.0,64.7
5409,47.0,564.0,65.6
5410,55.0,660.0,65.2
5411,41.0,492.0,65.1
5412,43.0,516.0,65.7
5413,43.0,516.0,65.4
5414,41.0,492.0,64.6
5415,32.0,384.0,64.9
5416,46.0,552.0,65.7
5417,28.0,336.0,65.0
5418,41.0,492.0,64.2
5419,38.0,456.0,63.5
5420,33.0,396.0,63.6
5421,46.0,552.0,61.8
5422,26.0,312.0,63.4
5423,33.0,396.0,64.2
5424,44.0,528.0,64.5
5425,35.0,420.0,64.7
5426,32.0,384.0,64.9
5427,21.0,252.0,65.0
5428,31.0,372.0,65.0
5429,35.0,420.0,64.1
5430,38.0,456.0,64.0
5431,42.0,504.0,64.4
5432,31.0,372.0,64.4
5433,27.0,324.0,64.5
5434,45.0,540.0,63.7
5435,39.0,468.0,63.9
5436,34.0,408.0,64.9
5437,34.0,408.0,65.0
5438,38.0,456.0,65.1
5439,22.0,264.0,64.9
5440,30.0,360.0,64.8
5441,16.0,192.0,64.8
5442,31.0,372.0,64.9
5443,31.0,372.0,65.0
5444,35.0,420.0,64.6
5445,32.0,384.0,64.7
5446,36.0,432.0,64.7
5447,30.0,360.0,64.7
5448,4.0,48.0,64.9
5449,46.0,552.0,63.4
5450,42.0,504.0,63.1
5451,22.0,264.0,63.2
5452,17.0,204.0,64.0
5453,12.0,144.0,64.6
5454,19.0,228.0,64.7
5455,17.0,204.0,64.5
5456,18.0,216.0,64.8
5457,18.0,216.0,65.2
5458,16.0,192.0,65.2
5459,18.0,216.0,65.0
5460,20.0,240.0,65.0
5461,9.0,108.0,65.0
5462,9.0,108.0,65.0
5463,10.0,120.0,65.0
5464,18.0,216.0,65.0
5465,12.0,144.0,65.1
5466,6.0,72.0,65.0
5467,9.0,108.0,65.1
5468,10.0,120.0,65.0
5469,10.0,120.0,65.1
5470,10.0,120.0,65.0
5471,13.0,156.0,64.8
5472,13.0,156.0,65.0
5473,7.0,84.0,65.0
5474,8.0,96.0,65.1
5475,2.0,24.0,65.1
5476,2.0,24.0,65.0
5477,2.0,24.0,65.2
5478,7.0,84.0,65.0
5479,2.0,24.0,65.0
5480,2.0,24.0,65.0
5481,2.0,24.0,65.0
5482,4.0,48.0,65.0
5483,4.0,48.0,65.0
5484,1.0,12.0,65.0
5485,2.0,24.0,65.0
5486,2.0,24.0,65.0
5487,4.0,48.0,65.0
5488,4.0,48.0,64.7
5489,4.0,48.0,64.8
5490,4.0,48.0,64.8
5491,1.0,12.0,64.9
5492,3.0,36.0,64.9
5493,4.0,48.0,65.0
5494,3.0,36.0,64.9
5495,4.0,48.0,65.1
5496,1.0,12.0,65.2
5497,3.0,36.0,65.0
5498,2.0,24.0,64.9
5499,2.0,24.0,65.0
5500,3.0,36.0,65.1
5501,3.0,36.0,64.9
5502,3.0,36.0,65.0
5503,5.0,60.0,64.9
5504,3.0,36.0,65.0
5505,4.0,48.0,65.1
5506,0.0,0.0,65.1
5507,1.0,12.0,65.4
5508,0.0,0.0,65.4
5509,1.0,12.0,65.1
5510,1.0,12.0,65.2
5511,2.0,24.0,65.0
5512,1.0,12.0,65.3
5513,5.0,60.0,65.1
5514,1.0,12.0,65.0
5515,3.0,36.0,65.0
5516,2.0,24.0,64.9
5517,4.0,48.0,65.0
5518,8.0,96.0,64.9
5519,3.0,36.0,65.0
5520,2.0,24.0,65.1
5521,3.0,36.0,65.1
5522,2.0,24.0,65.1
5523,3.0,36.0,65.2
5524,6.0,72.0,65.0
5525,5.0,60.0,64.9
5526,8.0,96.0,64.8
5527,7.0,84.0,64.9
5528,8.0,96.0,64.9
5529,9.0,108.0,65.0
5530,17.0,204.0,64.9
5531,14.0,168.0,64.9
5532,10.0,120.0,64.9
5533,9.0,108.0,64.9
5534,7.0,84.0,64.9
5535,11.0,132.0,64.8
5536,18.0,216.0,64.8
5537,14.0,168.0,64.7
5538,13.0,156.0,64.8
5539,20.0,240.0,64.8
5540,25.0,300.0,64.8
5541,31.0,372.0,64.6
5542,26.0,312.0,65.1
5543,25.0,300.0,64.9
5544,25.0,300.0,65.0
5545,22.0,264.0,64.8
5546,19.0,228.0,64.9
5547,35.0,420.0,64.9
